sentence_id,company,year,report_type,sentence_text,source,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_confidence,kee_notes,flagged_for_qa
S0902,tata,2026,BRSR,"Approach KPIs Capital linkages GHG Emissions and Climate Change Management For details, please refer to the Climate Change report › GHG Emissions – Scope 1, Scope 2, and Scope 3 › Emission intensity per tonne of crude steel Circular Economy/Recycling of By-products Tata Steel follows two approaches for value creation › Total steel scrap recycled from waste and by-products: (internal and external)",model,V,0.6018,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0903,tata,2026,BRSR,Maximise the usage of scrap in steelmaking › Total solid waste › Maximise revenue from sale of by-products generated › Total solid waste utilised Water Consumption and Effluent Discharge ›,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0904,tata,2026,BRSR,"The Company actively implements the 4R principle › Total fresh water (Reduce, Reuse, Recycle and Recover) to reduce its consumption water footprint across multiple locations › Total effluent discharge › Tata Steel is also exploring other sources of water volume to replace freshwater and remains dedicated to replenishing the water sources Energy Efficiency/Energy Management › Tata Steel strives to ensure energy efficiency in all its › Total energy consumption areas of operations by reducing energy consumption, › Specific energy recovering and reusing waste heat, and increasing consumption renewable energy mix › Renewable energy Air Pollution/Air Quality Management › Tata Steel frequently upgrades its pollution control › Stack SOx emission equipment to assess and manage its air emissions to › Stack NOx emission ensure a healthy air quality › Stack dust emission Financial implication:",model,V,0.5871,S,0.479,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0905,tata,2026,BRSR,"› Total number of patents is actively engaged in the development and pilot of filed and granted various low CO steelmaking technologies › Total number of new products developed Supply Chain Sustainability › Tata Steel's Responsible Supply Chain Policy integrates › Scope 3 emissions sustainability within its supply chain, by setting › Active supplier base, local assessment standards and mandating trainings for the suppliers – no. and volume supply chain partners › Affirmative Action › Various measures have also been taken to reduce suppliers – no. and volume Scope 3 emissions › Supplier assessments, supplier awareness and › No. of shipments using alternative fuels Corporate Governance › Tata Steel has established a solid foundation › Board/Committee for corporate governance, guided by an active, governance disclosures knowledgeable, and independent Board, along with and reporting various Board Committees › Ethics and compliance ›",model,V,0.5437,S,0.426,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|scope 3],,,,Y
S0906,tata,2026,BRSR,"119th Year | Integrated Report & Annual Accounts 2025-26 79 Delivering sustained value to stakeholders Capital allocation In the UK, the Company has progressed its transition to low-emission steelmaking at Port Talbot with the execution of Capital allocation remained aligned with the Company’s the 3.2 MTPA EAF project underway.",model,V,0.5808,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[eaf|port talbot],,,,N
S0907,tata,2026,BRSR,"strengthening raw-material and supply-chain security, and advancing Europe’s decarbonisation pathway in a Tata Steel continues to deliver sustained value to phased manner.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0908,tata,2026,BRSR,"Letter of Intent (JLoI) with the Government of the Netherlands and the Province of North-Holland, outlining a collaborative As a result, the Company reported Net Debt of ₹80,144 approach on the Integrated Decarbonisation and Health crore, as on March 31, 2026.",model,V,0.6099,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0909,tata,2026,BRSR,"Investments in low-emission technologies, including HIsarna and EAF-based steelmaking, are expected to further improve long-term capital efficiency and sustainability.",model,V,0.5825,S,0.56,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,N
S0910,tata,2026,BRSR,"Tarapur-a first-of-its-kind facility in India, boosting the value-added portfolio and supporting import › Aquisition of Vattenfall power plants located in the IJmond region of the Netherlands, securing energy integration and supporting TSN's › Phase 1 expansion of Tinplate from 0.4 to 0.7 transition to low-emission steel production.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0911,tata,2026,BRSR,"A decade of excellence Operational efficiency Sustainability initiatives At Kalinganagar, several units achieved their highest-ever Tata Steel continues to progress on decarbonising its value production, supported by ramp-up of new assets and chain through circularity and resource optimisation.",model,V,0.6162,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0912,tata,2026,BRSR,"coke, alongside improvements in fuel efficiency and raw Environmental efforts are strengthened through zero effluent material optimisation.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0913,tata,2026,BRSR,"discharge initiatives, lower water use, extensive afforestation, and 59 MWp of rooftop and floating solar installations across Process innovations, such as advanced automation, predictive Jamshedpur and Kalinganagar plants.",model,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[jamshedpur|kalinganagar],,,,Y
S0914,tata,2026,BRSR,"The Company is also advancing low-emission logistics, At Kalinganagar, the development of high-strength including biofuel-based maritime shipments and deployment automotive steels and coated products enhances the of alternative fuel vehicles, strengthening the sustainability of Company’s position in premium segments.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0915,tata,2026,BRSR,"Global operations, including TSN Zeremis® Delivered, a low-emission logistics solution, helping and TSUK, continue to focus on producing differentiated flat customers achieve their sustainability goals.",model,V,0.5943,S,0.52,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0916,tata,2026,BRSR,"Investments in downstream capabilities, such as galvanising lines and cold rolling facilities, have enabled the production of advanced grades, including TSUK introduced Catnic SolarSeam®, an innovative bonded AHSS for automotive applications, shipbuilding grades, photovoltaic solution that delivers efficient renewable energy API-grade steels, and specialised coated products.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0917,tata,2026,BRSR,Adopting cutting-edge technology Tata Steel’s Net Zero by 2045 ambition is driven by innovation-led transformation across its value chain.,model,V,0.5408,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,,,Y
S0918,tata,2026,BRSR,"Central to this are two breakthrough ironmaking technologies — HIsarna, a patented Tata Steel innovation, with industrial-scale demonstration planned at Jamshedpur, that enables the use of domestic coal and low-grade iron ore with significantly lower emissions, and EASyMelt, which can cut coke use and CO₂ emissions by up to 50%.",model,V,0.5954,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[cut],,,,N
S0919,tata,2026,BRSR,"TSN's advanced packaging steel line and Tata Steel’s MoU with the University of Science and Technology Beijing further reinforce its commitment to sustainable, recyclable, and future-ready steel Global partnerships further accelerate decarbonisation, including Indo-Sweden–funded initiatives such as MiCOBlast to valorise blast furnace off-gases using microwave plasma and Steel Slag Reborn to recover metallic value from slag while converting residues into sustainable cement inputs.",model,V,0.5621,S,0.445,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; vague_adj_ratio=0.07[sustainable],,,,N
S0920,tata,2026,BRSR,"Operational innovations—such as thermal energy storage with Kraftblock, biofuel injection in blast Tata Steel Group furnaces, and patented coal-combustibility solutions—deliver tangible emissions reductions.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0921,tata,2026,BRSR,"These efforts are supported by strong IP stewardship, reflected in Tata Steel’s recognition as Asia at Tata InnoVista 2025 Tata Steel Limited Gold Category Award at 50th International Convention on Quality Control Circles, Taipei Tata Steel Nederland Supplier Excellence Award at Hisense Europe Tata Steel has been awarded funding under the Indo-Sweden Industry Tata Steel UK - Trostre Transition Partnership (ITP) for two collaborative projects focused on accelerating decarbonisation in the steel and cement sectors Highest Food Packaging Safety Rating (Third Consecutive) at BRCGS (Brand Reputation through Compliance Global Standards) Tata Steel UK - Catnic.com Best Online Platform Award at Construction Marketing Awards 2025 Tata Steel Thailand Partnership with SMS Group for the EASyMelt technology at Thailand Kaizen 2025 119th Year | Integrated Report & Annual Accounts 2025-26 87 Performance improvement Key Improvements for FY2025-26 Tata Steel Limited's Shikhar25 initiative identifies and accelerates improvements in projects related to operational excellence and cost optimisation across the value chain.",model,V,0.5808,S,0.288,target_year=0.00[NONE]; specific_tech=0.00[NONE]; vague_adj_ratio=0.04[focused on],,,,N
S0922,tata,2026,BRSR,"Multiskill Leadership Development Programme (GLDP) enable future working arrangements delivered efficiency gains and reduced ready, decarbonised operations.",model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0923,tata,2026,BRSR,"Environmental and than ₹601 crore in public entitlements related to social climate linked community programmes created large scale protection, housing, financial inclusion, and livelihoods.",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0924,tata,2026,BRSR,"Gram water storage and strengthened drinking water infrastructure Panchayat Development Plans aligned to localised SDGs were for nearly 2 lakh people, alongside biodiversity and native implemented across villages, accompanied by regular Gram species conservation initiatives.",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0925,tata,2026,BRSR,a value accretive transition through decarbonisation investments and progress on government-supported funding.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0926,tata,2026,BRSR,"Engagements also emphasised sustainability and circularity, including Supplier engagement was further deepened through India’s emerging Carbon Credit Trading Scheme, platforms such as Supplier Relationship Management, sustainable logistics solutions such as slurry pipelines Vendor Partner Connect, Vendor Capability Advancement and inland waterways, and improved steel scrap Programme, Annual Supplier Meets, Technology Day, and availability.",model,V,0.5878,S,0.507,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0927,tata,2026,BRSR,progressed on regulatory alignment and an optimal agreement to enable decarbonisation.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0928,tata,2026,BRSR,"In the UK, the transition to low-emission steel is progressing TSN engages local stakeholders to address environmental in close coordination with unions, communities, and and social impacts, implement nuisance reduction government, supported by reskilling, redeployment, and measures, and collaborate on the transition to outplacement initiatives.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0929,tata,2026,BRSR,low-emission steel in the IJmond region.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0930,tata,2026,BRSR,"In the UK, our social collaborate on low-carbon steelmaking technologies.",model,V,0.6514,V,0.88,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0931,tata,2026,BRSR,"Coal, a key cost and carbon resource security, environmental efficiency, circularity, driver, is managed through a combination of captive mining and regulatory compliance.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0932,tata,2026,BRSR,Iron ore requirements met through captive 119th Year | Integrated Report & Annual Accounts 2025-26 103 Air quality management is closely linked to Tata Steel’s broader decarbonisation journey.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0933,tata,2026,BRSR,"The Company has implemented continuous emission monitoring systems, source apportionment studies, and advanced pollution control technologies to reduce its environmental footprint.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0934,tata,2026,BRSR,"Across India operations, these efforts have resulted in sustained reductions in stack dust emissions over time.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0935,tata,2026,BRSR,"In Europe, TSN has achieved a ~41% reduction in PM₁₀ emissions compared to 2019 levels, alongside significant improvements in odour control through targeted interventions.",model,V,0.6671,S,0.609,target_year=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.85[achieved],,,,N
S0936,tata,2026,BRSR,"Technological upgrades are expected to deliver further gains: the DeNOx installation at the pellet plant is designed to reduce NOx emissions by ~80%, while the transition to EAF- based steelmaking in the UK is projected to achieve an over 80% reduction in nitrogen emissions and ~90% reduction in particulate emissions from chimneys.",model,V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0937,tata,2026,BRSR,"Guided by its Environmental Policy, Central Effluent Treatment Plant, Tata Steel Kalinganagar which focuses on water, waste, air emissions, biodiversity, and circular economy principles, Tata Steel strives to Water minimise its environmental footprint.",model,V,0.5747,S,0.492,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.15[strive|strives],,,,N
S0938,tata,2026,BRSR,"All sites are certified to ISO 14001:2015, reinforcing a culture of continuous Water stewardship is central to maintaining operational improvement and environmental accountability.",model,V,0.6162,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0939,tata,2026,BRSR,"The Company sustained efforts in restoring, replenishing, rejuvenating, follows a structured 4R approach — Reduce, Reuse, Recycle, recycling, and substituting resources, Tata Steel is committed and Recover — supported by continuous investments in to preserving the long-term sustainability of these critical water efficiency and recycling systems.",model,V,0.5822,S,0.475,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0940,tata,2026,BRSR,"initiatives such as the commissioning of the Biological Oxidation Tertiary Treatment Plant at Jamshedpur and the Central Effluent Treatment Plant at Kalinganagar, alongside the implementation of Zero Effluent Discharge systems at Meramandali, have strengthened water recovery and reuse.",model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
S0941,tata,2026,BRSR,This integrated Tata Steel Thailand selected as a participating organisation to implement approach mitigates water stress risks while enabling and calculate embedded emissions in accordance with EU guidelines.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0942,tata,2026,BRSR,"A key pillar of Tata Steel’s transition towards sustainable Internationally, Tata Steel’s Shotton site in the UK has achieved steelmaking is the increased use of scrap, which reduces the Biodiversity Benchmark certification, reflecting best-in-class dependence on virgin raw materials and lowers carbon land stewardship practices.",model,V,0.6434,S,0.477,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0943,tata,2026,BRSR,"Branded products such as Tata Aggreto, Tata demonstrate a structural shift toward circular steelmaking, Nirman, and Tata Dureco enable the productive use of slag and aligning resource efficiency with decarbonisation objectives.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0944,tata,2026,BRSR,"Internally, ~2,000 KT of scrap is recycled each year, reinforcing Biodiversity Management circularity within operations.",model,V,0.5890,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0945,tata,2026,BRSR,"In the UK, waste management performance shows guided by science-based frameworks and global standards, 90–96% recycling efficiency, supported by integrated material including alignment with the Taskforce on Nature-related management strategies and a focus on achieving zero waste to Financial Disclosures (TNFD).",model,V,0.5660,S,0.347,target_year=0.00[NONE]; specific_tech=0.00[NONE]; vague_adj_ratio=0.13[focus on],,,,N
S0946,tata,2026,BRSR,"The Sukinda Ecorace Tasar silkworm construction materials, and carbon sequestration solutions.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0947,tata,2026,BRSR,"Biodiversity Park at Meramandali and a 12-hectare ecological park at Jamshedpur, alongside afforestation, mine reclamation, 119th Year | Integrated Report & Annual Accounts 2025-26 105 Steel is essential for growth but is a high-emissions sector.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0948,tata,2026,BRSR,"However, it remains a hard-to-abate sector, accounting for 7–9% of global GHG",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0949,tata,2026,BRSR,"As a member of the Taskforce on Nature-related Financial emissions, largely due to the continued reliance on the coal- Disclosures (TNFD), Tata Steel has actively contributed to the intensive blast furnace–basic oxygen furnace route for nearly development of the framework and is now among the early 70% of production.",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0950,tata,2026,BRSR,"While the scrap-based electric arc furnace adopters of its recommendations, integrating them with the pathway offers significantly lower emissions (~20–25% of TCFD.",model,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[electric arc furnace|tcfd],,,,Y
S0951,tata,2026,BRSR,"assessments across its key steelmaking sites, embedding Although decarbonisation of steelmaking is essential for the outcomes into its ERM framework.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0952,tata,2026,BRSR,"In parallel, Tata achieving global climate goals, efforts are constrained by high Steel has undertaken a detailed assessment of nature- energy costs, limited access to clean power, scaling challenges related dependencies, risks, and opportunities for its India in new process routes and lack of maturity in policymaking.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0953,tata,2026,BRSR,"Tata Steel integrates ESG principles into its core strategy Notably, Tata Steel published its first standalone TNFD Report and, aligned with the Tata Group’s Project Aalingana, has in 2025, marking a significant milestone in its journey towards committed to Net Zero emissions by 2045.",model,V,0.5612,S,0.515,specific_tech=0.00[NONE]; verb_strength=0.15[committed to]; quantifier_count=0.33[by 2045],,,,N
S0954,tata,2026,BRSR,"requires collaborative action across stakeholders, supportive policies, robust carbon pricing frameworks, stronger demand This report presents a holistic view of both climate and for green steel and affordable clean energy access.",manual,V,1.00,V,0.585,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],V,2,QA conflict resolution,N
S0955,tata,2026,BRSR,"By structuring its disclosures around the four core pillars — Governance, Net Zero Strategy, Risk Management, and Metrics & Targets — Tata Steel demonstrates strong alignment with global best practices and reinforces its commitment to transparent and Emissions by 2045 for Tata Steel Group sustainable value creation.",model,V,0.5258,S,0.342,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.12[sustainable],,,,Y
S0956,tata,2026,BRSR,"J N Tata Park, West Bokaro Governance Strategy Tata Steel has embedded robust governance to drive its While the Company is guided by a long-term ambition climate change agenda, aligned with its strategic goal of achieving Net Zero emissions by 2045, the approach of Industry leadership in ESG.",model,V,0.5262,S,0.344,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.13[long-term],,,,Y
S0957,tata,2026,BRSR,"Oversight is provided and the pace of decarbonisation in each geography is by Board-level committees, including the CSR & influenced by local contexts.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0958,tata,2026,BRSR,"Apex Management Committees and customers’ readiness to pay a premium for chaired by the CEO & MD support strategic planning, risk low-emission steel.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0959,tata,2026,BRSR,"These factors influence technology choices, investment Cross-functional Centres of Excellence for GHG Emissions sequencing and the pace of transformation, resulting Reduction and Biodiversity Management guide in differentiated strategies that still align with Tata implementation.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0960,tata,2026,BRSR,"Together these considerations, Performance) in Technology programme institutionalises combined with Tata Steel’s technology-led project execution, ensuring prioritisation of critical decarbonisation roadmap, will shape the Company’s sustainability initiatives aligned with the Net Zero transition to a low-carbon future across India, the UK, the ambition.",model,V,0.6426,S,0.473,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0961,tata,2026,BRSR,The to increase renewable energy share from 2.4% (in FY2025-26) National Steel Policy envisions capacity reaching 400 MTPA to 6.4% by FY2026–27.,model,S,0.5312,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[2.4%|6.4%|mt|fy2025]; specific_tech=0.00[NONE],,,,Y
S0962,tata,2026,BRSR,"Additional measures include piloting by FY2035-36, with demand expected to grow four to five the use of plant-based biochar to partially substitute fossil times by mid-century, driven by infrastructure expansion fuels in blast furnaces at Jamshedpur and Meramandali. and industrialisation.",model,S,0.5180,S,0.267,vague_adj_ratio=0.00[NONE]; specific_tech=1.00[blast furnace|jamshedpur]; verb_strength=0.10[NONE],,,,Y
S0963,tata,2026,BRSR,"While this growth is critical for national To enable deep decarbonisation over the long term, development, it also presents significant decarbonisation Tata Steel is advancing first-of-its-kind technologies in challenges, as the sector continues to be dominated by fossil India aimed at transforming the ironmaking process.",model,V,0.6253,V,0.7,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0964,tata,2026,BRSR,"Limited availability of cost-competitive gas-based, plasma-assisted melter capable of reducing CO₂ transition fuels such as natural gas restricts the scalability emissions by over 50% compared to conventional routes.",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0965,tata,2026,BRSR,"At through a proposed 1 MTPA demonstration plant at the same time, most near-zero emission technologies are still Jamshedpur.",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0966,tata,2026,BRSR,"driving change such as the Carbon Credit Trading Scheme By combining a high-temperature melting cyclone with a (CCTS) and the emerging Green Steel Taxonomy are at smelting vessel, it allows ore to be melted and reduced in inception stage.",model,V,0.6464,S,0.496,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0967,tata,2026,BRSR,"Tata Steel’s India transition strategy therefore a single continuous step, while generating a concentrated focuses on progressively reducing fossil fuel dependence off-gas stream suitable for carbon capture.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0968,tata,2026,BRSR,"inauguration of a 0.75 MTPA scrap-based EAF in Ludhiana, marking a shift toward low-emission circular steelmaking.",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0969,tata,2026,BRSR,"On the energy front, Tata Steel’s electricity mix in India Conservation Project, which was reviewed by IUCN India currently includes by-product gases and waste heat recovery and aligned with the IUCN Global NbS Standard.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0970,tata,2026,BRSR,"continued efforts to reduce Scope 3 carbon emissions, These waste heat recovery systems and dual-fired boilers the Company doubled the deployment of green vehicles improve energy efficiency and reduce emissions.",manual,S,1.00,S,0.5,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[waste heat recovery|scope 3],S,2,QA conflict resolution,N
S0971,tata,2026,BRSR,"To enhance (vs. FY2024-25) with over 600 green mobility vehicles now renewable integration, the Company has secured 379 MW operational for raw material and finished goods movement of round-the-clock hybrid wind–solar capacity through Tata across locations.",manual,S,1.00,S,0.229,target_year=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.10[NONE],S,2,QA conflict resolution,N
S0972,tata,2026,BRSR,"Tata Steel also became the first Indian steel Power Renewable Energy Limited (TPREL), corresponding company to undertake a fully-laden B24 biofuel voyage for to 966 MW of installed capacity.",model,V,0.5954,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[installed],,,,N
S0973,tata,2026,BRSR,"There Capesize vessel. are rooftop and floating solar installations of 59 MWp across The United Kingdom The Netherlands In the UK, Tata Steel is transitioning completely to scrap- TSN's decarbonisation strategy is centred on a phased based EAF steelmaking (3.2 MTPA), supported by £500 plan to transition to a Direct Reduced Iron (DRI) and EAF– million government funding.",model,V,0.5743,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[reduced],,,,N
S0974,tata,2026,BRSR,"In line with the publicly announced ovens and blast furnaces, decommissioning of legacy assets Joint Letter of Intent with the Dutch government, this (completed in 2024) followed by the commissioning of the transition is supported by conditional public funding of up new EAF are together expected to reduce direct emissions by to approximately €2 billion.",model,V,0.5808,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[blast furnace|eaf],,,,N
S0975,tata,2026,BRSR,"various regulatory challenges facing the business and to complete conditions precedent for the decarbonisation and Toward sustainability-linked product development, environmental improvement project.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0976,tata,2026,BRSR,"Subject to resolution TSUK introduced Catnic SolarSeam®, an innovative bonded of these matters and a final investment decision and photovoltaic solution that delivers efficient renewable energy implementation, the planned transformation is expected to without visible frames and is guaranteed to operate for deliver a substantial reduction in direct CO₂ emissions, with indicative reductions of approximately 5.4 million tonnes CO₂ per year compared to a baseline of 12.6 million tonnes CO₂ at 7.23 MTPA of steel production.",model,V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0977,tata,2026,BRSR,119th Year | Integrated Report & Annual Accounts 2025-26 109 Net Zero by 2045 Strategy lever #1,model,S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,,,Y
S0978,tata,2026,BRSR,"The solution scrap-recycling facility at power generation turns waste heat into process Rohtak Taking over ownership of the heat, delivering fuel savings, I ncreased scrap usage at the Vattenfall power plants boosts productivity gains, and ~22,000",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0979,tata,2026,BRSR,"T SK Phase 2 expansion ramp-up contributing to a record low site power during the transition underway to achieve planned CO intensity in 2025 (ref EU and enabling a cleaner, lower operating parameters ETS) carbon power mix I nstallation of Coke Dry B uild phase of 3.2 MTPA Port Quenching (CDQ), top-pressure Talbot EAF project is underway recovery turbines, dry-gas Short to medium term cleaning, and improved waste-heat and by-product-gas R eplacing ageing assets with Short to medium term recovery high-efficiency by-product gas I mplemented a Regenerative S cale up of scrap-recycling power plants Thermal Oxidiser at TSN facilities to streamline scrap I ncreasing the share of Maubeuge, reducing CO2 supply chain renewable energy in the power emissions by 7,500 tCO2 per D esigning future projects mix year with higher scrap-charging E xtensive optimisation of the Long term Port Talbot steam network I ncreasing scrap-charging in existing steelmaking facilities",model,S,0.5171,S,0.05,"quantifier_count=1.00[mt|tco2|,500]; target_year=0.00[NONE]; specific_tech=1.00[eaf|cdq|port talbot]",,,,Y
