sentence_id,company,year,report_type,sentence_text,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_notes
S0866,tata,2025,BRSR,Scope 3 Million Tonnes 0.2 0.3 0.3 -0.2 -0.1,V,0.5325,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
S0867,tata,2025,BRSR,Scope 1 +1.1+2+3 Million Tonnes 11.0 11.7 10.9 8.4 11.1 CO emissions intensity tCO/tcs 1.78 1.78 1.78 1.81 1.69 Scope 1+1.1 Million Tonnes 6.2 6.4 5.7 5.5 2.1 Scope 2 Million Tonnes 0.2 0.2 0.2 0.2 0.1 Scope 3 Million Tonnes 0.2 0.2 0.1 0.2 0.1 Scope 1+1.1 + 2+3 Million Tonnes 6.5 6.9 6.0 5.8 2.3 CO emissions intensity tCO/tcs 2.00 2.02 2.05 2.02 2.19,V,0.5174,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
S0868,tata,2025,BRSR,Tata Steel Thailand@ Scope 1+1.1 Million Tonnes 0.2 0.2 0.2 0.2 0.2,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0869,tata,2025,BRSR,Scope 2 Million Tonnes 0.4 0.5 0.4 0.4 0.4 Scope 31.a Million Tonnes 0.1 0.1 0.1 0.1 0.1 Scope 1+1.1+2+31.a Million Tonnes 0.7 0.8 0.7 0.6 0.6 CO emissions intensity1.a tCO/tcs 0.64 0.61 0.59 0.61 0.60 Tata Steel Consolidated (with slag credit) tCO/tcs 2.19 2.19 2.21 2.23 2.22 Note: Scope 1 & 3 CO emissions are assessed based on the actual consumption of resources and generation of saleable co-product/ by-product including slag.,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0873,tata,2025,BRSR,Absolute emissions - Scope 3 Million Tonnes 0.2 0.2 0.2 0.3 0.1 Total absolute emissions (Scope 1+2+3) Million Tonnes 0.8 0.9 0.8 0.9 0.7 Tata Steel Consolidated (including other entities),V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 3],,
S0874,tata,2025,BRSR,"Absolute emissions - Scope 1 Million Tonnes 66 76 75 77 781.d Absolute emissions - Scope 21.c Million Tonnes 5 5 5 5 61.d Absolute emissions - Scope 3 Million Tonnes 13 14 13 25 291.d,1.e Total absolute emissions (Scope 1+2+3) Million Tonnes 83 94 94 107 1131.d,1.e Total absolute emissions (Scope 1+2) per unit revenue tCoe/Million I 45 33 33 38 36 Note 1: Worldsteel methodology allows credits due to export of various co-products /by-products (incl.",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0877,tata,2025,BRSR,"Fuel- and Energy-Related Activities, Not Included in Scope 1 or Scope 2 and (b) Combustion of coal byproducts sold to 3rd party under Scope 3 category 11.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0878,tata,2025,BRSR,Use of Sold Products 1.cScope 2 emissions are based on Location-based emission factor of electricity imported to respective site 1.d Consolidated emissions since FY2023-24 are aggregated based on 'Operational Control' approach (i.e. included full emissions of parent company and subsidiaries irrespective of equity held by Tata Steel Limited).,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|scope 2],,
S0880,tata,2025,BRSR,6.5 5.3# Effluent discharge intensity m3/tcs 0.68 0.52 0.43 0.32 0.26# Fresh water consumption4 Million m3 2.38 2.39 Specific fresh water consumption m3/tcs 3.59 2.52 Effluent discharge volume Million m3 0.05 0.03 Effluent discharge intensity m3/tcs 0.07 0.03 2Calendar year reporting (1 January - 31 December),V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0884,tata,2025,BRSR,"5785.d Solid waste sent to landfill / incineration Thousand Tonnes 4 7 6 6 6 Solid waste utilisation % 61 76 98 100 99 4.aNumbers reported since FY2023-24 are based on Financial Year; Previous year numbers were based on Calendar Year 4.bSeawater (215 million m3 in FY2024-25) has been excluded from discharge water aligning with other locations since FY2023-24 5.aSome waste from previous year has been utilised 5.bAll internal arising materials and byproducts have been included since CY2023 5.c Some material from previous years that had been stored on the Port Talbot site that had a previously undetermined destination or use, was utilised for a particular project in early 2022 5.d Blast furnace 5 ceased production in June 2024 and Blast furnace 4 in September 2024 along with Basic Oxygen Steelmaking.",V,0.5379,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[million|fy2023|fy2024]; target_year=0.00[NONE],,
S0886,tata,2025,BRSR,"Solid waste utilisation % 100 100 100 100 100 Energy intensity Tata Steel Limited@a Energy consumption GJ 44,43,89,343 49,39,97,681 52,90,18,000 # Energy Intensity GJ/tcs 24.11 23.62 23.43 24.55 25.53# Energy consumption GJ 2,26,48,450 2,49,68,000 Energy Intensity GJ/tcs 34.17 26.21 Tata Steel Nederland@ Energy consumption GJ 11,59,18,193 9,47,58,586 12,35,27,000 Energy Intensity GJ/tcs 20.22 20.32 18.82 20.32 18.80 Energy consumption",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[,343|,681|,000|,450]; target_year=0.00[NONE]",,
S0887,tata,2025,BRSR,"Renewable energy Tata Steel Limited@a GJ - - 22,482 51,395 2,50,514# 6a Tata Steel Nederland GJ - - 294 253 236 Tata Steel UK GJ - - 1,59,849 1,73,519 1,81,386 Tata Steel Thailand GJ - - 5,180 5,204 24,1736b Tata Steel Limited Total sites covered under Biodiversity Nos.",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[,482|,395|,514|,849]; target_year=0.00[NONE]",,
S0893,tata,2026,BRSR,"Macroeconomic and market risk Mitigation › The Company strengthened its domestic focus During FY2025–26, the global steel industry faced through value-added products, downstream and macroeconomic headwinds from geopolitical tensions, automotive expansion, localisation, and disciplined energy volatility, and regulatory pressures like EU CBAM cost management, enhancing resilience and margins along with weak Chinese domestic demand, resulting in continued high exports and increased price pressure.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0905,tata,2026,BRSR,"› Total number of patents is actively engaged in the development and pilot of filed and granted various low CO steelmaking technologies › Total number of new products developed Supply Chain Sustainability › Tata Steel's Responsible Supply Chain Policy integrates › Scope 3 emissions sustainability within its supply chain, by setting › Active supplier base, local assessment standards and mandating trainings for the suppliers – no. and volume supply chain partners › Affirmative Action › Various measures have also been taken to reduce suppliers – no. and volume Scope 3 emissions › Supplier assessments, supplier awareness and › No. of shipments using alternative fuels Corporate Governance › Tata Steel has established a solid foundation › Board/Committee for corporate governance, guided by an active, governance disclosures knowledgeable, and independent Board, along with and reporting various Board Committees › Ethics and compliance ›",V,0.5437,S,0.426,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|scope 3],,
S0913,tata,2026,BRSR,"discharge initiatives, lower water use, extensive afforestation, and 59 MWp of rooftop and floating solar installations across Process innovations, such as advanced automation, predictive Jamshedpur and Kalinganagar plants.",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[jamshedpur|kalinganagar],,
S0917,tata,2026,BRSR,Adopting cutting-edge technology Tata Steel’s Net Zero by 2045 ambition is driven by innovation-led transformation across its value chain.,V,0.5408,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,
S0923,tata,2026,BRSR,"Environmental and than ₹601 crore in public entitlements related to social climate linked community programmes created large scale protection, housing, financial inclusion, and livelihoods.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0924,tata,2026,BRSR,"Gram water storage and strengthened drinking water infrastructure Panchayat Development Plans aligned to localised SDGs were for nearly 2 lakh people, alongside biodiversity and native implemented across villages, accompanied by regular Gram species conservation initiatives.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0936,tata,2026,BRSR,"Technological upgrades are expected to deliver further gains: the DeNOx installation at the pellet plant is designed to reduce NOx emissions by ~80%, while the transition to EAF- based steelmaking in the UK is projected to achieve an over 80% reduction in nitrogen emissions and ~90% reduction in particulate emissions from chimneys.",V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0940,tata,2026,BRSR,"initiatives such as the commissioning of the Biological Oxidation Tertiary Treatment Plant at Jamshedpur and the Central Effluent Treatment Plant at Kalinganagar, alongside the implementation of Zero Effluent Discharge systems at Meramandali, have strengthened water recovery and reuse.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0948,tata,2026,BRSR,"However, it remains a hard-to-abate sector, accounting for 7–9% of global GHG",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0949,tata,2026,BRSR,"As a member of the Taskforce on Nature-related Financial emissions, largely due to the continued reliance on the coal- Disclosures (TNFD), Tata Steel has actively contributed to the intensive blast furnace–basic oxygen furnace route for nearly development of the framework and is now among the early 70% of production.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0950,tata,2026,BRSR,"While the scrap-based electric arc furnace adopters of its recommendations, integrating them with the pathway offers significantly lower emissions (~20–25% of TCFD.",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[electric arc furnace|tcfd],,
S0955,tata,2026,BRSR,"By structuring its disclosures around the four core pillars — Governance, Net Zero Strategy, Risk Management, and Metrics & Targets — Tata Steel demonstrates strong alignment with global best practices and reinforces its commitment to transparent and Emissions by 2045 for Tata Steel Group sustainable value creation.",V,0.5258,S,0.342,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.12[sustainable],,
S0956,tata,2026,BRSR,"J N Tata Park, West Bokaro Governance Strategy Tata Steel has embedded robust governance to drive its While the Company is guided by a long-term ambition climate change agenda, aligned with its strategic goal of achieving Net Zero emissions by 2045, the approach of Industry leadership in ESG.",V,0.5262,S,0.344,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.13[long-term],,
S0961,tata,2026,BRSR,The to increase renewable energy share from 2.4% (in FY2025-26) National Steel Policy envisions capacity reaching 400 MTPA to 6.4% by FY2026–27.,S,0.5312,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[2.4%|6.4%|mt|fy2025]; specific_tech=0.00[NONE],,
S0962,tata,2026,BRSR,"Additional measures include piloting by FY2035-36, with demand expected to grow four to five the use of plant-based biochar to partially substitute fossil times by mid-century, driven by infrastructure expansion fuels in blast furnaces at Jamshedpur and Meramandali. and industrialisation.",S,0.5180,S,0.267,vague_adj_ratio=0.00[NONE]; specific_tech=1.00[blast furnace|jamshedpur]; verb_strength=0.10[NONE],,
S0964,tata,2026,BRSR,"Limited availability of cost-competitive gas-based, plasma-assisted melter capable of reducing CO₂ transition fuels such as natural gas restricts the scalability emissions by over 50% compared to conventional routes.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0965,tata,2026,BRSR,"At through a proposed 1 MTPA demonstration plant at the same time, most near-zero emission technologies are still Jamshedpur.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0968,tata,2026,BRSR,"inauguration of a 0.75 MTPA scrap-based EAF in Ludhiana, marking a shift toward low-emission circular steelmaking.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0976,tata,2026,BRSR,"Subject to resolution TSUK introduced Catnic SolarSeam®, an innovative bonded of these matters and a final investment decision and photovoltaic solution that delivers efficient renewable energy implementation, the planned transformation is expected to without visible frames and is guaranteed to operate for deliver a substantial reduction in direct CO₂ emissions, with indicative reductions of approximately 5.4 million tonnes CO₂ per year compared to a baseline of 12.6 million tonnes CO₂ at 7.23 MTPA of steel production.",V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0977,tata,2026,BRSR,119th Year | Integrated Report & Annual Accounts 2025-26 109 Net Zero by 2045 Strategy lever #1,S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,
S0978,tata,2026,BRSR,"The solution scrap-recycling facility at power generation turns waste heat into process Rohtak Taking over ownership of the heat, delivering fuel savings, I ncreased scrap usage at the Vattenfall power plants boosts productivity gains, and ~22,000",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0979,tata,2026,BRSR,"T SK Phase 2 expansion ramp-up contributing to a record low site power during the transition underway to achieve planned CO intensity in 2025 (ref EU and enabling a cleaner, lower operating parameters ETS) carbon power mix I nstallation of Coke Dry B uild phase of 3.2 MTPA Port Quenching (CDQ), top-pressure Talbot EAF project is underway recovery turbines, dry-gas Short to medium term cleaning, and improved waste-heat and by-product-gas R eplacing ageing assets with Short to medium term recovery high-efficiency by-product gas I mplemented a Regenerative S cale up of scrap-recycling power plants Thermal Oxidiser at TSN facilities to streamline scrap I ncreasing the share of Maubeuge, reducing CO2 supply chain renewable energy in the power emissions by 7,500 tCO2 per D esigning future projects mix year with higher scrap-charging E xtensive optimisation of the Long term Port Talbot steam network I ncreasing scrap-charging in existing steelmaking facilities",S,0.5171,S,0.05,"quantifier_count=1.00[mt|tco2|,500]; target_year=0.00[NONE]; specific_tech=1.00[eaf|cdq|port talbot]",,
S0996,tata,2026,BRSR,"Absolute emissions - Scope 1 MT 76 75 77 78 78 Absolute emissions - Scope 2 MT 5 5 5 6 6 Absolute emissions - Scope 3 MT 14 13 25 29 32 Total absolute emissions (Scope 1+2+3) MT 94 94 107 113 116 Total absolute emissions (Scope 1+2) per unit revenue tCo 2 e/ I million 33 33 38 36 36 1: ‘ Operational Control’ based reporting approach adopted since FY2023–24. 2: R eported Scope 1 GHG emissions include “worldsteel Scope 1.1 emissions” (arising from combustion of by-product gases by third parties) as direct emissions and in FY2025-26, excludes Biogenic CO emission from combustion of Biochar of ~63 kt CO. 3: S cope 2 emissions are location-based.",S,0.5261,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[mt|kt|fy2023|fy2025]; target_year=0.00[NONE],,
S0998,tata,2026,BRSR,"5: E quity-consolidated emissions of material joint ventures and associated companies are included in FY2025-26 under mainstream emissions (Scope 1, 2 & 3).",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0999,tata,2026,BRSR,2.a S cope 3 emissions in FY2025-26 additionally include ‘Purchased services’ under Category 1 (Purchased Goods and Services).,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1003,tata,2026,BRSR,3.a T he methodology for calculating air emissions has been consistently applied across all sites in FY2025-26.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1005,tata,2026,BRSR,4.d Fresh water consumption and effluent discharge includes flood water (7.7 million m3 and 6.4 million m3 respectively in FY2025-26) 4.e Tata Steel Thailand is zero effluent discharge (ZED) site @ Steelmaking sites ( For Tata Steel Limited-,V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S1006,tata,2026,BRSR,"Solid waste generated KT 266 254 311 236 231 Solid waste utilised KT 265 254 311 236 230 Solid waste sent to landfill / incineration KT 0.7 0.4 0.4 0.4 0.4 Solid waste utilisation % 100 100 100 100 100 Energy intensity @ Energy consumption GJ - 44,43,89,343 49,39,97,681 52,90,18,000 54,74,01,167 Energy Intensity GJ/tcs 23.62 23.43 24.55 25.53 24.34 Energy consumption GJ - - 2,26,48,450 2,49,68,000 2,58,49,000 Energy Intensity GJ/tcs - - 34.17 26.21 27.07 Energy consumption GJ - 11,59,18,193 9,47,58,586 12,35,27,000 11,78,25,000 Energy Intensity GJ/tcs 20.32 18.82 20.32 18.78 18.10 Energy consumption GJ - 6,84,06,447 7,35,68,279 2,68,23,844 72,39,878 Energy Intensity GJ/tcs 23.15 23.34 25.43 20.14 3.25 Energy consumption GJ - 58,41,098 58,97,520 1,29,66,000 58,57,120 Energy Intensity GJ/tcs 9.30 5.06 4.95 12.15 13.49 Renewable energy Key sites under Biodiversity Management Plans Nos.",V,0.5042,N,0.0,"quantifier_count=1.00[,343|,681|,000|,167]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE]",,
S1008,tata,2026,BRSR,Increase in renewable energy consumption since FY2024-25 is on account of renewable energy power purchase agreement signed with The Tata Power Company Limited.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1011,tata,2026,BRSR,This facility is projected to reduce carbon emissions by 90% and achieve an annual production capacity of 3.2 million tonnes.,V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1017,ultratech,2019,BRR,"(Average Rate) 018-19 2017-18 2018-19 2017-18 2.5300 2.3900 2.4100 2.3800 0.0531 0.0564 0.0525 0.0570 1.2055 1.2780 1.1970 1.2689 0.0054 0.0058 0.0054 0.0058 6.1856 211.1932 205.5580 208.4636 9.4460 - 70.4582 - 0.3468 - 10.3652 - 0.0187 - 0.0190 - 0.0300 - 0.0304 - Madanpura Bhaskarpara Aditya Birla (North) Coal Coal Company Renewables Company Ltd. SPV 1 Limited 31.03.2019 31.03.2019 31.03.2019 ar end 1,152,560 8,141,050 10,852,442 1.05 8.15 10.81 11.17% 47.37% 26.00% udited 0.95 6.24 11.33 K.K. Maheshwari S.B. Mathur CFO Managing Director Director UltraTech Cement Limited Annual Report 2018-19 29 (a) Steps taken or impact on conservation of energy • Focused drive on improving energy consum energy efficient equipments.",S,0.5110,N,0.0,"quantifier_count=1.00[11.17%|47.37%|26.00%|,560]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE]",,
S1023,ultratech,2020,BRR,"concrete modifier, which also reduces the water 1. List up to 3 of your products or services whose design intake into the cement mixes used for preparing has incorporated social or environmental concerns, mortars, plasters and concrete (10-15 % water risks and/or opportunities.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1037,ultratech,2020,BRR,"Are there any special initiatives taken by the Company CO emission intensity by 25% from 2005-06 levels to engage with the disadvantaged, vulnerable and by 2021.",S,0.5096,S,0.133,vague_adj_ratio=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.10[NONE],,
S1047,ultratech,2021,BRR,"For example, the world will need businesses the ‘2050 Climate Ambition’, which is the Company’s that are able to mitigate and adapt to climate change, commitment to drive down the CO footprint of its with robust and sustainable supply chains that are also operations and products, and the collective aspiration to impervious to all external forces that will inevitably begin to deliver society with carbon neutral concrete by 2050.",V,0.5223,S,0.323,specific_tech=0.00[NONE]; vague_adj_ratio=0.09[sustainable]; verb_strength=0.10[NONE],,
S1049,ultratech,2021,BRR,This year continues to increase the use of renewable energy as the Company continued consideration of carbon part of its energy mix and has increased the consumption US$ 10 per tCO which has enabled it to consider the of renewable energy by more than 50% as compared to 2 previous year.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1061,ultratech,2021,BRR,"Recycling water, clinker additives, implementing Waste Heat Recovery rainwater harvesting and recharging of ground Systems (“WHRS”) wherever possible.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S1064,ultratech,2021,BRR,"The criteria for procurement of equipment are based where the target is to double its energy upon resource efficiency, mainly comprising of but not productivity (revenue / GJ) by 2035, compared limited to energy efficiency, fuel efficiency, emission to its 2010 baseline.",V,0.5122,S,0.267,vague_adj_ratio=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.10[NONE],,
S1079,ultratech,2021,BRR,"The Company will As a founding member of the GCCA, the Company also be using the recently launched GeoSust Tool has committed to the ‘2050 Climate Ambition’, which developed by the Group Sustainability Cell to identify is a commitment to drive down the CO footprint of the Company’s operations and products, and a signatory to the TCFD, the Company has undertaken collective aspiration to deliver society with carbon a climate change risk and opportunities assessment neutral concrete by 2050.",V,0.5366,S,0.32,vague_adj_ratio=0.09[committed to]; quantifier_count=0.33[by 2050]; verb_strength=0.45[launched|committed to],,
S1083,ultratech,2021,BRR,a target to complete the assessment by 2024 for all its SBTi has validated the Company’s GHG reduction Integrated Units.,S,0.5029,S,0.267,vague_adj_ratio=0.00[NONE]; verb_strength=0.10[NONE]; quantifier_count=0.33[by 2024],,
S1093,ultratech,2022,BRSR,Details of improvements in FY 2021-2022 FY 2020-2021 environmental and R&D 0.04% 0.06% Conservation of energy Capex 1.32% 0.52% 2. a. Does the entity have procedures in place for sustainable sourcing?,V,0.5375,S,0.185,quantifier_count=1.00[0.04%|0.06%|1.32%|0.52%]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1101,ultratech,2022,BRSR,"Details of total energy consumption (in Joules or multiples) and energy intensity, in the following format: Parameter FY 2021-2022 FY 2020-2021 Total electricity consumption (A) (TJ) 4,627.62 4,404.03 Total fuel consumption (B) (TJ) 2,66,383.00 2,52,120.95 Energy consumption through other sources (C) - - Total energy consumption (A+B+C) (TJ) 2,71,010.62 2,56,524.98 Energy intensity per rupee of turnover (Total energy consumption/ turnover in rupees) 5.15 x 10-7 TJ/` 5.73 x 10-7 TJ/` Note: Indicate if any independent assessment/ evaluation/assurance has been carried out by an external agency?",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[tj|fy 2021|fy 2020|,627]; target_year=0.00[NONE]",,
S1102,ultratech,2022,BRSR,"Please provide details of air emissions (other than GHG emissions) by the entity, in the following format: Parameter Please specify unit FY 2021-2022 FY 2020-2021 NOx Tonnes/Year 73,717.33 87,980.15 SOx Tonnes/Year 9,783.77 7,134.93 Particulate matter (PM) Tonnes/Year 2,873.60 2,386.09 Persistent organic pollutants (POP) - - - Volatile organic compounds (VOC) - - -- Hazardous air pollutants (HAP) - - - Others – please specify - - - 6.",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[fy 2021|fy 2020|,717|,980]; target_year=0.00[NONE]",,
S1103,ultratech,2022,BRSR,"Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following format: Parameter Unit FY 2021-2022 FY 2020-2021 Total Scope 1 emissions (Break-up of the GHG into CO , Metric tonnes of CO 6,14,53,953.42 5,65,85,915 CH , N O, HFCs, PFCs, SF , NF , if available) equivalent Total Scope 2 emissions (Break-up of the GHG into CO , Metric tonnes of CO 10,49,149.39 14,05,920.28 CH , N O, HFCs, PFCs, SF , NF , if available) equivalent Total Scope 1 and Scope 2 emissions per rupee of turnover 0.000118 0.0001296 Total Scope 1 and Scope 2 emission intensity (optional) - - 7. Does the entity have any project related to reducing Green House Gas emission?",S,0.5182,S,0.044,"quantifier_count=1.00[fy 2021|fy 2020|,953|,915]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2]",,
S1105,ultratech,2022,BRSR,"To achieve the target of carbon neutrality by 2050, the Company has taken major initiatives such as WHRS installation and RE 100 which increased the green energy to 17%.",V,0.5043,S,0.293,verb_strength=0.10[NONE]; vague_adj_ratio=0.27[green]; quantifier_count=0.67[17%|by 2050],,
S1118,ultratech,2023,BRSR,All these initiatives would lead to net zero by 2050.,S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2050]; specific_tech=0.00[NONE],,
S1124,ultratech,2024,BRSR,"CO is released to reduce emissions Tax) from calcination of by 27% and 69% for limestone and combustion scope 1 and scope of fuel, which lead to 2, respectively, by global warming.",S,0.5044,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|scope 1],,
S1126,ultratech,2024,BRSR,"The Company focuses circular economy, 100% energy transition, a new product portfolio, and exploring and piloting the CCU technologies through the GCCA consortium to find economical and technical viable options to achieve net Zero by UltraTech Cement Limited Statutory Reports 223 S. Material Issue Indicate whether Rationale for identifying the In case of risk, approach to Financial implications of the risk No.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S1137,ultratech,2024,BRSR,Provide the following details related to water discharged: Parameter FY 2023-24 FY 2022-23 Water discharge by destination and level of treatment (in kilolitres) (i) To Surface water 0 0 - No treatment 0 0 - With treatment – please specify level of treatment 0 0 (ii) To Groundwater 0 0 -,V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S1139,ultratech,2024,BRSR,"6. Please provide details of air emissions (other than GHG emissions) by the entity, in the following format: Parameter Please specify unit FY 2023-2024 FY 2022-2023 NO Tonnes 91,993.86 84,169.11 SO Tonnes 29,333.00 13,145.82 Particulate matter (PM 2.5)",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[fy 2023|fy 2022|,993|,169]; target_year=0.00[NONE]",,
S1141,ultratech,2024,BRSR,"7. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following Parameter Unit FY 2023-24 FY 2022-23 Total Scope 1 emissions* (Break-up of the GHG into Metric tonnes of 7,12,37,860.00 6,25,30,455.00 CO , CH , N O, HFCs, PFCs, SF , NF , if available)",S,0.5261,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[fy 2023|fy 2022|,860|,455]; target_year=0.00[NONE]",,
S1142,ultratech,2024,BRSR,"CO Total Scope 2 emissions (Break-up of the GHG into Metric tonnes of 18,84,386.58 16,95,035.71 CO , CH , N O, HFCs, PFCs, SF , NF , if available)",V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S1143,ultratech,2024,BRSR,CO Total Scope 1 and Scope 2 emission intensity per rupee kg CO / rupee 0.103 0.103 of turnover (Total Scope 1 and Scope 2 GHG emissions / Revenue from operations),V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S1144,ultratech,2024,BRSR,Integrated and Sustainability Report 2023-24 Parameter Unit FY 2023-24 FY 2022-23 Total Scope 1 and Scope 2 emission intensity per rupee kg CO /USD 2.286 2.292 of turnover adjusted for Purchasing Power Parity (PPP) (Total Scope 1 and Scope 2 GHG emissions / Revenue from operations adjusted for PPP Total Scope 1 and Scope 2 emission intensity in terms of kg CO /tonne 618.17 618.00 physical output of cementitious Note: Indicate if any independent assessment/ evaluation/assurance has been carried out by an external agency?,S,0.5044,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2],,
